1.313909771594514997e-01,2.447693062696767400e-03,3.282526079781341810e+00,1.612129178568481591e-01,1.492918253909084891e-01,1.042704206293143088e+00,0.000000000000000000e+00,1.688374905517762703e-01,-1.635253366249246199e+01,9.830364148903683041e-01,-1.043110922935964080e+00,-6.605457771467299066e-01,-7.068388452033160796e-01,-4.338926221562542374e-01,-6.052898057376963070e-01,-5.519692143838998977e-01,-5.827871193266678240e-01,-4.957281775845520100e-01,-3.757723039318275893e-01,-3.710397373860274683e-01,-2.503830469006975146e-01,3.114862672405752405e-08,1.378983374666263610e-08,2.351591179291816460e-08,2.944850031807634721e-08,1.200043196947440859e-08,4.942710100049809401e-08,1.711009162467592439e-08,1.356980404665165360e-08,2.384167005989941390e-08,2.100786348002558311e-08,2.757035157778496711e-08,3.194695780896449833e-08,1.005629272380297232e-08
1.240878671018399160e-01,3.648873993880919799e-03,3.296938902308528263e+00,1.639902623318670871e-01,1.514834282776629792e-01,1.036353360412054281e+00,0.000000000000000000e+00,1.761904761904762029e-01,-1.578808867860548837e+01,1.107894093553330794e+00,-9.044727079985412921e-01,-6.579566808249672771e-01,-5.490292020624847336e-01,-2.926696940546787418e-01,-4.237409481629785257e-01,-3.433930632821879936e-01,-4.715476732145168492e-01,-3.875995064539550783e-01,-4.903361480948518203e-01,-4.701638024211770572e-01,-3.511035219830809240e-01,1.888499844038738409e-08,2.103127853735065826e-08,3.622381276391831603e-08,2.304406700933708498e-08,2.113330023598071994e-08,1.867209058277320519e-08,4.285281162577910974e-09,6.211115143587145462e-09,2.126533961789323143e-08,3.671131388936443208e-08,4.519262923929074890e-08,1.661689812677897122e-08,1.144004998389893228e-08
1.208376732239958007e-01,4.045662156224994095e-03,3.286729774352010303e+00,1.650441627215359086e-01,1.589692982925175191e-01,9.906363143067307142e-01,0.000000000000000000e+00,1.491277399848828511e-01,-1.576598447216281329e+01,1.130604796250739064e+00,-1.173917186744174224e+00,-4.184176272528383200e-01,-6.628497828602185615e-01,-4.713770194313050554e-01,-4.879929772855118308e-01,-4.457632493362052584e-01,-5.420904554405920894e-01,-5.775838820795693440e-01,-4.704968797347450771e-01,-4.508480521290442744e-01,-4.177745601853830593e-01,2.175391963999207657e-08,5.352967626532878876e-08,2.374363416676646702e-08,1.109345110669109243e-08,2.009996321914436025e-08,1.236891529749390173e-08,1.919391535784141247e-08,6.883799147987158020e-09,9.960590008629145494e-09,4.087232438791532915e-08,9.838975171094564910e-08,8.702939418572422373e-09,2.522522652569548259e-08
1.211974621276827313e-01,4.209533309810545819e-03,3.244211016674048320e+00,1.671681943945199367e-01,1.513793963775666440e-01,1.119441673430115136e+00,0.000000000000000000e+00,1.816084656084656079e-01,-1.562703406684474672e+01,9.496713684675794909e-01,-8.231677813176875302e-01,-5.551296303142799760e-01,-6.744773075783576655e-01,-4.685866697806595482e-01,-3.730120767146228311e-01,-4.486847253177139172e-01,-4.766113466745136584e-01,-4.842356271050060612e-01,-5.183767137083118426e-01,-4.826672393339997980e-01,-4.569670366078716350e-01,2.468329851989914412e-08,1.612002923513448407e-08,3.738596228176702119e-08,3.606263011807080564e-08,1.742804537344168580e-08,2.915944179029875807e-08,9.800091478923578075e-09,1.567111642939124509e-08,2.522759494172260386e-08,2.534064075607198103e-08,2.888590584130606903e-08,9.240638611915005776e-08,2.046205350161726089e-08
1.294453959869931725e-01,4.627430700783418359e-03,3.233057215444969934e+00,1.636322440239544318e-01,1.583663396282459501e-01,9.816489851689836899e-01,0.000000000000000000e+00,1.514678760393046164e-01,-1.543278400451116461e+01,1.359970261540223380e+00,-8.305716204934623370e-01,-3.352129676202874053e-01,-5.804480620820160475e-01,-2.334259180219011576e-01,-2.855501956171070388e-01,-3.271060572528487476e-01,-4.134876816537599309e-01,-3.838551110913682729e-01,-3.534615851479545601e-01,-4.327511704929339897e-01,-3.339057841000113713e-01,5.055005352248134782e-08,2.684296084553648625e-08,2.311006560780595542e-08,2.889718126555132274e-08,1.456615528713384688e-08,1.814012357998422632e-08,1.233585692538115644e-08,1.100694675390047352e-08,2.512589939583103336e-08,2.656231272891326316e-08,6.301558436450965681e-08,4.198341252002325695e-08,1.520742936886685372e-08
1.248482612974471662e-01,3.844401441832723081e-03,3.293039874936280142e+00,1.604975761765512488e-01,1.558639671063367649e-01,9.046241625212279036e-01,0.000000000000000000e+00,1.553953136810279634e-01,-1.574566486674769017e+01,1.319641535447485081e+00,-7.180922432023315594e-01,-4.568109297605405517e-01,-5.568806671767757566e-01,-2.708172014795087179e-01,-3.926605480462171949e-01,-3.052687253218219210e-01,-3.143424533857115399e-01,-4.779952066634164387e-01,-3.384363656751088745e-01,-3.201181094273559680e-01,-4.546185907446833041e-01,1.526400277732884003e-08,1.529715721044926487e-08,2.846617719387556318e-08,1.331833784752046974e-08,6.675884970020284041e-09,2.327969323175679265e-08,1.288468780834855920e-08,1.668757010726431392e-08,1.544440098872751147e-08,1.823108791840296421e-07,6.453049607812001776e-08,4.653404440761553351e-08,4.664302964953451224e-08
1.431566789972471554e-01,4.394119119522844896e-03,3.208005446131402483e+00,1.707185983492141013e-01,1.596407981060443404e-01,1.133480664094905777e+00,0.000000000000000000e+00,1.676885865457294067e-01,-1.546736991275038520e+01,1.033193807977222711e+00,-9.927568643370673351e-01,-2.217248875422691001e-01,-5.111015701601129280e-01,-1.507881050947825763e-01,-2.029802011887604785e-01,-2.096648758320178163e-01,-2.452052793430453403e-01,-3.276469887268311787e-01,-4.160781646073616891e-01,-4.802914755850739570e-01,-5.075462855511501115e-01,4.027890871177929866e-08,3.048801202581001898e-08,1.292880500585211775e-08,8.690080470329899549e-09,9.791795220507989651e-09,1.054514085743041673e-08,2.682627627945712023e-08,8.243694633168257920e-09,2.211188112551976918e-08,3.289617595680126220e-08,5.849554114730482551e-08,2.836609737168205933e-08,1.470458908558202325e-08
1.265716199117458973e-01,4.620634113147761325e-03,3.191520111031254103e+00,1.711187453205759990e-01,1.620591091249686255e-01,1.032449657048859493e+00,0.000000000000000000e+00,1.656689342403628029e-01,-1.542925118452283684e+01,1.342549877663673730e+00,-7.168718975262784454e-01,-3.846177752826541729e-01,-5.988728017512798818e-01,-2.236646789915070765e-01,-3.257539467559873447e-01,-4.055094606294462611e-01,-3.958775963142115994e-01,-4.597075629499588478e-01,-3.050946369663225521e-01,-3.355560298589775892e-01,-3.949531130446922722e-01,4.552785823974773597e-08,3.094655730320910205e-08,4.860214348585368798e-08,1.904838185722544220e-08,1.979298272106810829e-08,2.270903120692820185e-08,1.973662101571190028e-08,1.063843576331774994e-08,1.100132468450301738e-08,5.165715665967102687e-08,5.762197126594859776e-08,4.813931855334152506e-08,1.636477738410053957e-08
1.244960309841738194e-01,6.325742409918861525e-03,3.269138542003431347e+00,1.681303844094444166e-01,1.574554615922328649e-01,1.015892401981991267e+00,0.000000000000000000e+00,1.629629629629629761e-01,-1.516304380869314983e+01,1.112691389072893777e+00,-9.669306839870248638e-01,-5.931906408270913866e-01,-7.550392221328418030e-01,-3.094097114997843567e-01,-3.557530499977450411e-01,-4.028256218453306614e-01,-4.865561312336216249e-01,-5.238491996648569904e-01,-5.470997533944144120e-01,-5.414370231743350637e-01,-4.272277909702270615e-01,3.159147927496532289e-08,1.899337325329509128e-08,3.198225209665108723e-08,6.267678606378469505e-08,7.375705829306961814e-09,3.112679131949137232e-08,6.781010618947303697e-09,4.291854631920554531e-09,1.385412924079495235e-08,2.180003716478170208e-08,4.166141986588890934e-08,3.226112075743221262e-08,1.612430361157879827e-08
1.346018663671449123e-01,3.878783609074017147e-03,3.261597522999491794e+00,1.641934888160191675e-01,1.538154743363346622e-01,9.855281048701519664e-01,0.000000000000000000e+00,1.696810279667422539e-01,-1.576907600517104413e+01,1.181796104398468383e+00,-7.814482259036089618e-01,-5.624003470760693402e-01,-6.213145305411177377e-01,-2.550481244638210798e-01,-4.031965712587149975e-01,-4.163389288928185938e-01,-4.203373967693174174e-01,-5.212745280160732131e-01,-4.502498036592317288e-01,-4.481389662837013121e-01,-3.807800936664316183e-01,5.739316843206378757e-08,1.523464482210842188e-07,1.849642974778274518e-08,3.376816292144228404e-08,2.976129840699796132e-08,1.369811984965190151e-08,1.727728812501154023e-08,1.324949584684381309e-08,1.179066084908354485e-08,4.201820928166824329e-08,3.668700373655569777e-08,4.455012663717486907e-08,3.683164532528236807e-08
1.216494658344154656e-01,4.961398115105333795e-03,3.226820865293121621e+00,1.611273074002705363e-01,1.528272437083576241e-01,1.001866297371351910e+00,0.000000000000000000e+00,1.558941798941798906e-01,-1.534687500149793316e+01,1.172445082055562748e+00,-9.402564325708264725e-01,-3.492214794512433773e-01,-5.659483767273718602e-01,-2.771594325788034885e-01,-3.047602803315748732e-01,-2.718750988646539413e-01,-3.966744500048771660e-01,-4.465999640867931442e-01,-4.378552002593400494e-01,-4.070876541005169491e-01,-5.024519356433695405e-01,2.104010244198204125e-08,3.730037253836613677e-08,1.827972606646542227e-08,9.537443298774543830e-09,9.285824649083028029e-09,2.824154453264667912e-08,7.731442660806609655e-09,1.525748889034633331e-08,2.199967146236507013e-08,1.587817935070902785e-08,2.232498933553836046e-08,6.462918434249598053e-08,1.501103365703630553e-08
1.258248311788831009e-01,5.284502049023701714e-03,3.178731280249918356e+00,1.581294922026116323e-01,1.503085525879692130e-01,9.499908555798354248e-01,0.000000000000000000e+00,1.466152683295540438e-01,-1.540834392852338830e+01,1.195947756404538431e+00,-8.649160207373021159e-01,-4.382360753851721746e-01,-5.858088371085543589e-01,-4.739672439141775495e-01,-3.395882393039416636e-01,-4.723482461158939882e-01,-5.375318625547202966e-01,-4.973299873808353366e-01,-4.351165943987964635e-01,-4.185906532245540213e-01,-5.287662849536021170e-01,3.352533553357106909e-08,5.680199742130429858e-08,7.221238875906974330e-08,8.971453481752407631e-09,6.743034970638914761e-09,9.895278228355178598e-09,1.300204804252261399e-08,1.979339321098771493e-08,1.492539073140369369e-08,7.756462675209139319e-09,1.082750472448910755e-08,8.824805919579067258e-08,2.700394685412423840e-08
1.270221119003959176e-01,2.947681298355262110e-03,3.178506831005607935e+00,1.598923240756795205e-01,1.538344314459377249e-01,9.433685288095037258e-01,0.000000000000000000e+00,1.577414965986394524e-01,-1.607474038402254735e+01,1.332031560462304753e+00,-6.463503676883326499e-01,-4.560738911001191997e-01,-6.462508752857246686e-01,-3.423183001995812047e-01,-3.805414321028877112e-01,-4.427249881481460925e-01,-4.239415039115292383e-01,-5.099351319758037571e-01,-4.374868533188255304e-01,-2.496197097347259142e-01,-3.292242653473330671e-01,5.710085231731505460e-08,1.014016385254211984e-08,2.171778697868717660e-08,4.005397059071992995e-08,2.059976793061935725e-08,6.714663730794580517e-09,1.292915341321100456e-08,2.395651494471303288e-08,4.912455560964553684e-08,3.985063456822906796e-08,3.178067150972637809e-08,2.554077901955970391e-08,1.502194552022614551e-08
1.274726038890459379e-01,4.707041811739781645e-03,3.100166846914231389e+00,1.556398841955090595e-01,1.573224078196179543e-01,8.620148573833023020e-01,0.000000000000000000e+00,1.402781557067271367e-01,-1.551485851935439264e+01,1.461239195357449727e+00,-7.314340704159563167e-01,-2.888791481372454673e-01,-6.063884714890593886e-01,-2.466837773019624480e-01,-2.591512561208480503e-01,-2.276194090116110957e-01,-3.737409503691508372e-01,-3.776532165671244723e-01,-3.114445311430038554e-01,-4.160830066088898604e-01,-5.647590570164580104e-01,2.284986875613289555e-08,7.246373601201280799e-08,1.522027095703871755e-08,1.421534698025063275e-08,8.054738729415802627e-09,2.621390460658042861e-08,1.608602976862776789e-08,2.432513079761185987e-08,5.224864773719626279e-08,6.809222906378589094e-08,3.277236125028037196e-08,4.775525797878771683e-08,2.077107735292571650e-08
1.341120697083442170e-01,4.031821925209933509e-03,3.286593612029251155e+00,1.722636214041627922e-01,1.604893625378617239e-01,1.088499159295579721e+00,0.000000000000000000e+00,1.665547996976568523e-01,-1.569340233867977474e+01,1.112692887230056549e+00,-9.025832166292696579e-01,-2.939507924018864848e-01,-5.573879339398104538e-01,-2.004557716603230788e-01,-2.969546294892626559e-01,-3.312356268546803317e-01,-3.012970629789920585e-01,-3.828766773382222821e-01,-4.079548254350258696e-01,-5.323114924338834264e-01,-5.068505962600692305e-01,4.597999543365193804e-08,1.342092716021138814e-08,7.582867680238975768e-08,1.152788904695668268e-08,1.036269690385608362e-08,9.876999107123693741e-09,2.494382819512580818e-08,1.938765381808566232e-08,1.304097670441786077e-08,2.014184017703707046e-08,4.414676336736447455e-08,1.817160591375058460e-08,1.912612285554214877e-08
1.399639304065463385e-01,2.164444985109736583e-03,3.161557469561961931e+00,1.788082217385965622e-01,1.687048854250472185e-01,1.094023834135854578e+00,0.000000000000000000e+00,1.676855631141345448e-01,-1.655564015382674015e+01,1.199414635783008443e+00,-8.296569440324328415e-01,-3.425533689634957524e-01,-6.794416683896169484e-01,-3.524778729027049362e-01,-3.030378368809142353e-01,-3.756590239060189629e-01,-5.538511411698210374e-01,-5.582443669359749006e-01,-4.756957379291504306e-01,-4.778253152075190302e-01,-3.153367223584926937e-01,2.470805344100508908e-08,1.277346029358172773e-08,5.268796086248333331e-08,3.146035218659792864e-08,2.058712793907783563e-08,3.071625223708179173e-08,9.955783783414660308e-09,2.149721059683976457e-08,1.621624924346091421e-08,2.316379603913471481e-08,2.145200666382319265e-08,2.593108700652952917e-08,1.055198654947503873e-08
1.328014101306275729e-01,3.074048935663830067e-03,3.266807583284716099e+00,1.638975595813548791e-01,1.528647225261709486e-01,1.030005630148907780e+00,0.000000000000000000e+00,1.739138321995464809e-01,-1.601344538391261096e+01,1.202302473175586917e+00,-7.003716058282580814e-01,-5.330647725527963843e-01,-7.412743782034850737e-01,-3.603433414590023753e-01,-5.412162447698043444e-01,-4.258061646431481329e-01,-4.214241955626051861e-01,-3.439425894373121517e-01,-3.379214993422025026e-01,-4.034565010360049997e-01,-4.136378593887537480e-01,1.392119327718745038e-07,1.240716036592201632e-08,3.059154213369165019e-08,1.279043637409038796e-08,1.397194579200972172e-08,2.680092672133698596e-08,1.814326841290453232e-08,2.081602403623533193e-08,1.822166557311001125e-08,1.288582002793522526e-08,3.445573296402513286e-08,2.134875296382319516e-08,3.360484804903072715e-08
1.198187752362437491e-01,4.572981975228457285e-03,3.203509940050508931e+00,1.654275081063800723e-01,1.530706461610183700e-01,1.016843259979761216e+00,0.000000000000000000e+00,1.750204081632653064e-01,-1.552244898849311738e+01,1.235360874562058786e+00,-5.987676292648143050e-01,-4.879578635969768485e-01,-5.408138926336490959e-01,-4.262279469831471435e-01,-4.227300647752042506e-01,-4.356666859843862927e-01,-5.312280733410886802e-01,-3.058425084324370991e-01,-2.154806803152678196e-01,-2.603739668507044636e-01,-4.787710124727471150e-01,1.186867031052349802e-07,1.667191165381077919e-08,1.217164145149618321e-08,1.374375357405265085e-08,2.917887982375941396e-08,1.605974389468836455e-08,2.544882299884792098e-08,9.516252829786223117e-09,4.007939475164724121e-08,3.785827863085020393e-08,1.266511398601518084e-07,3.338947817106437412e-08,3.828350462433137690e-08
1.336706480281905085e-01,2.275805865743918497e-03,3.271771839873713006e+00,1.667251406675544501e-01,1.555160678733604751e-01,1.052243262051257844e+00,0.000000000000000000e+00,1.752018140589569062e-01,-1.646820164247622387e+01,1.021857375597678752e+00,-8.217224708200114858e-01,-5.250640986013863643e-01,-6.147343990042914985e-01,-3.050452584104389464e-01,-4.333465974161134215e-01,-2.387690345851101736e-01,-3.999199474569504198e-01,-4.267295701655330897e-01,-4.009844100167528902e-01,-5.314657120444581384e-01,-6.051653431535146677e-01,4.145467637109748127e-08,2.884687210007984022e-08,2.852187085513946001e-08,1.882969250898393926e-08,1.643977691081109211e-08,2.266324810234383002e-08,1.052640874390686670e-08,2.382156728613126076e-08,2.247079337652636800e-08,5.948588120747938954e-08,2.463978850101498505e-08,4.091806783750480040e-08,1.274933549013936351e-08
1.203372945386160797e-01,2.120568422084074481e-03,3.277611461014228400e+00,1.591712969414773859e-01,1.420236687067314152e-01,1.141828507612946186e+00,0.000000000000000000e+00,1.826666666666666716e-01,-1.632918833253745561e+01,1.125167897577835863e+00,-6.388590069895785373e-01,-3.253499741134046053e-01,-4.878373689329312257e-01,-2.030385174941130855e-02,-3.028834062776233349e-01,-3.949388919187329927e-01,-3.148030859485653199e-01,-3.182517169223675890e-01,-3.462488317221779632e-01,-2.754448039208980958e-01,-3.010832205871316614e-01,2.438289633369290176e-08,4.612114515766632544e-08,2.759402535633199424e-08,1.521659494907508531e-08,4.071586761756116641e-08,3.513952115120967990e-08,3.406430116762620543e-08,4.080227276678705525e-08,2.760914555859151657e-08,2.928541596519724669e-08,2.868946844597675326e-08,2.297778971224125711e-08,8.337975891700316774e-09
1.279064669787860486e-01,3.814808060900521432e-03,3.246897510500137418e+00,1.753245604971598592e-01,1.513025512256843674e-01,1.334466388849010920e+00,0.000000000000000000e+00,2.140861678004535029e-01,-1.547437968509833617e+01,1.028326747550066145e+00,-4.770441628205687179e-01,-2.687892235638437155e-01,-5.387577644762157059e-01,-1.316406296649048069e-01,-4.154612059449032113e-01,-3.945751960078061060e-01,-1.830388854177570912e-01,-3.917117346449942583e-01,-2.755252941155583724e-01,-2.142824725669409680e-01,-3.111202868000126909e-01,2.550020998539057836e-08,3.889442904538283930e-08,8.977247853678077133e-08,3.094450083592732251e-08,1.675125685813989288e-08,2.896829188817474885e-08,1.728899086047566151e-08,3.882028209400081483e-08,1.061919451609435867e-08,1.813578815256107910e-08,2.185823777624513565e-08,1.777877536037777846e-08,2.003989198947042567e-08
1.215043408984745194e-01,5.035575905814848943e-03,3.291103302855768575e+00,1.606836105227237299e-01,1.465598367646867017e-01,1.113069820878139105e+00,0.000000000000000000e+00,1.769554043839758062e-01,-1.511474006798491310e+01,1.304861538595275539e+00,-4.322395291303959275e-01,-2.771162305335354570e-01,-5.089035794139338265e-01,1.033452045136234662e-02,-1.858796833049218555e-01,-2.370041448334316292e-01,-1.660954721439751314e-01,-2.978653006250013835e-01,-1.778139889447865052e-01,-1.729949126289347661e-01,-3.584303810699569492e-01,2.025971530209593770e-08,1.393321290186598856e-08,7.878604536755530900e-09,1.583140758027718740e-08,9.313002742415372974e-09,2.199292031075010198e-08,1.806779251506638192e-08,2.045336392067107785e-08,3.499307152079689790e-08,5.504187975096275686e-08,3.043650473522687848e-08,3.431843317144918860e-08,1.271253697518725910e-08
1.348437412603798458e-01,5.993496704151304172e-03,3.286616291429097281e+00,1.872840337696163038e-01,1.585245817409613178e-01,1.483281340191166864e+00,0.000000000000000000e+00,2.240453514739229046e-01,-1.490622723418566586e+01,6.197977545505888308e-01,-6.131033395885063797e-01,-4.168081884928797609e-01,-7.318772398714940008e-01,-2.477442511287609173e-01,-6.118971424314131324e-01,-3.818175623218894588e-01,-4.534386624843624869e-01,-4.190718696786834840e-01,-3.533169092969571379e-01,-1.731776891337694912e-01,-2.088651932692114910e-01,5.133725502714130164e-08,2.934595573826679224e-08,1.415077089236360446e-08,1.654059080552072015e-08,2.983050461661405675e-08,3.050900681025653760e-08,1.296792932117412268e-08,1.741097137017579160e-08,1.614302385002114226e-08,2.157307477915909318e-08,3.262414290920446457e-08,2.889266689351301214e-08,1.049276129577693037e-08
